YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,24,6,US,810,N110UW,STT,PHL,1335,1323.0,-12.0,55.0,1418.0,254.0,,,1605,1813.0,16.0,1649,1829.0,,1,0,,,,,,
2015,1,24,6,EV,4230,N14168,DEN,DRO,1419,1419.0,0.0,12.0,1431.0,67.0,,,251,1625.0,3.0,1526,1628.0,,1,0,,,,,,
2015,1,24,6,EV,5482,N843AS,ATL,CRW,1456,1610.0,74.0,13.0,1623.0,78.0,,,363,1934.0,3.0,1614,1937.0,,1,0,,,,,,
2015,1,24,6,MQ,3457,N519MQ,ORD,ROC,1520,1520.0,0.0,16.0,1536.0,94.0,,,528,2050.0,10.0,1754,2100.0,,1,0,,,,,,
2015,1,24,6,OO,5593,N758SK,LAX,MSP,1600,1553.0,-7.0,15.0,1608.0,219.0,,,1535,2213.0,4.0,2139,2217.0,,1,0,,,,,,
2015,1,24,6,EV,4713,N27200,ORD,ERI,1635,1632.0,-3.0,19.0,1651.0,90.0,,,398,,,1905,,,1,0,,,,,,
2015,1,24,6,AS,69,N525AS,SEA,KTN,1845,1842.0,-3.0,17.0,1859.0,132.0,,,680,,,1957,,,1,0,,,,,,
2015,1,24,6,OO,5158,N713SK,IAH,BFL,1850,1850.0,0.0,12.0,1902.0,238.0,,,1428,,,2048,,,1,0,,,,,,
2015,1,25,7,OO,2607,N869AS,LAX,SMF,728,728.0,0.0,16.0,744.0,84.0,,,373,1027.0,6.0,852,1033.0,,1,0,,,,,,
2015,1,25,7,US,407,N510UW,CLT,ORD,840,834.0,-6.0,26.0,900.0,128.0,,,599,,,948,,,1,0,,,,,,
2015,1,25,7,DL,1061,N807DN,LAX,MCO,1030,1030.0,0.0,29.0,1059.0,279.0,,,2218,2227.0,5.0,1809,2232.0,,1,0,,,,,,
2015,1,25,7,UA,1155,N69824,LAS,ORD,1140,1139.0,-1.0,20.0,1159.0,213.0,,,1514,1855.0,14.0,1713,1909.0,,1,0,,,,,,
2015,1,25,7,EV,4158,N14125,BOS,CLE,1354,1439.0,45.0,14.0,1453.0,129.0,,,563,1905.0,6.0,1603,1911.0,,1,0,,,,,,
2015,1,25,7,AA,1608,N3BYAA,DFW,SJU,1640,1702.0,22.0,20.0,1722.0,263.0,,,2165,306.0,5.0,2303,311.0,,1,0,,,,,,
2015,1,25,7,WN,2276,N296WN,AUS,EWR,1655,1702.0,7.0,19.0,1721.0,210.0,,,1504,32.0,12.0,2125,44.0,,1,0,,,,,,
2015,1,25,7,WN,991,N466WN,BOI,GEG,1730,1734.0,4.0,7.0,1741.0,65.0,,,287,1954.0,6.0,1735,2000.0,,1,0,,,,,,
2015,1,25,7,US,703,N122US,PHL,MIA,1744,1844.0,60.0,24.0,1908.0,176.0,,,1013,52.0,6.0,2040,58.0,,1,0,,,,,,
2015,1,25,7,US,729,N660AW,PHL,SEA,1800,1818.0,18.0,37.0,1855.0,373.0,,,2378,2241.0,4.0,2113,2245.0,,1,0,,,,,,
2015,1,25,7,AA,1346,N4XMAA,DFW,CMH,1815,1813.0,-2.0,15.0,1828.0,138.0,,,926,2343.0,6.0,2133,2349.0,,1,0,,,,,,
2015,1,25,7,WN,1703,N740SW,LGA,ATL,1825,1818.0,-7.0,21.0,1839.0,175.0,,,762,,,2120,,,1,0,,,,,,
2015,1,25,7,MQ,2904,N853MQ,RIC,ORD,1845,1838.0,-7.0,14.0,1852.0,149.0,,,642,2144.0,10.0,2014,2154.0,,1,0,,,,,,
2015,1,25,7,UA,340,N846UA,IAH,LGA,1902,2228.0,206.0,23.0,2251.0,204.0,,,1416,,,2326,,,1,0,,,,,,
2015,1,25,7,B6,358,N594JB,BUR,JFK,2152,2145.0,-7.0,22.0,2207.0,307.0,,,2465,750.0,13.0,559,803.0,,1,0,,,,,,
2015,1,25,7,EV,5345,N852AS,ATL,SHV,2155,2151.0,-4.0,14.0,2205.0,112.0,,,551,2400.0,3.0,2247,3.0,,1,0,,,,,,
2015,1,26,1,WN,782,N737JW,MDW,LGA,735,837.0,62.0,11.0,848.0,125.0,,,725,,,1040,,,1,0,,,,,,
2015,1,26,1,AA,1108,N3ACAA,DFW,LGA,750,938.0,108.0,16.0,954.0,191.0,,,1389,,,1201,,,1,0,,,,,,
2015,1,26,1,WN,3834,N932WN,CLT,BWI,755,753.0,-2.0,15.0,808.0,95.0,,,361,,,930,,,1,0,,,,,,
2015,1,26,1,AA,361,N3FFAA,EWR,MIA,759,754.0,-5.0,22.0,816.0,193.0,,,1085,1355.0,6.0,1112,1401.0,,1,0,,,,,,
2015,1,26,1,AA,2243,N3EYAA,LGA,MIA,759,751.0,-8.0,46.0,837.0,201.0,,,1096,1256.0,5.0,1120,1301.0,,1,0,,,,,,
2015,1,26,1,WN,2321,N235WN,CHS,BWI,800,751.0,-9.0,11.0,802.0,95.0,,,472,,,935,,,1,0,,,,,,
2015,1,26,1,AA,2381,N5DGAA,LAX,MCO,800,755.0,-5.0,14.0,809.0,273.0,,,2218,1626.0,4.0,1533,1630.0,,1,0,,,,,,
2015,1,26,1,AA,2483,N3LMAA,ORD,MIA,800,752.0,-8.0,14.0,806.0,186.0,,,1197,1301.0,6.0,1206,1307.0,,1,0,,,,,,
2015,1,26,1,AS,55,N559AS,ANC,SCC,800,958.0,118.0,19.0,1017.0,103.0,,,627,,,943,,,1,0,,,,,,
2015,1,26,1,WN,1150,N352SW,BDL,BWI,805,801.0,-4.0,10.0,811.0,85.0,,,283,,,930,,,1,0,,,,,,
2015,1,26,1,AA,1371,N3HFAA,IAH,MIA,810,824.0,14.0,9.0,833.0,141.0,,,964,1322.0,12.0,1131,1334.0,,1,0,,,,,,
2015,1,26,1,UA,1061,N14219,DEN,LGA,820,818.0,-2.0,13.0,831.0,224.0,,,1620,,,1404,,,1,0,,,,,,
2015,1,26,1,OO,4821,N603SK,SLC,GEG,830,825.0,-5.0,28.0,853.0,115.0,,,546,1205.0,5.0,925,1210.0,,1,0,,,,,,
2015,1,26,1,OO,7369,N809CA,DTW,APN,830,821.0,-9.0,36.0,857.0,75.0,,,198,1300.0,5.0,945,1305.0,,1,0,,,,,,
2015,1,26,1,US,1801,N723UW,CLT,PIT,950,948.0,-2.0,14.0,1002.0,90.0,,,366,1312.0,10.0,1120,1322.0,,1,0,,,,,,
2015,1,26,1,DL,1865,N826DN,ATL,MIA,955,958.0,3.0,20.0,1018.0,121.0,,,594,1342.0,5.0,1156,1347.0,,1,0,,,,,,
2015,1,26,1,OO,6318,N712SK,ORD,ASE,955,953.0,-2.0,13.0,1006.0,176.0,,,1013,1352.0,12.0,1151,1404.0,,1,0,,,,,,
2015,1,26,1,AA,1114,N3LUAA,DFW,LGA,1002,958.0,-4.0,10.0,1008.0,191.0,,,1389,,,1413,,,1,0,,,,,,
2015,1,26,1,UA,1573,N33284,IAH,LGA,1021,1023.0,2.0,15.0,1038.0,207.0,,,1416,,,1448,,,1,0,,,,,,
2015,1,26,1,AA,380,N3CTAA,ORD,LGA,1035,1107.0,32.0,12.0,1119.0,120.0,,,733,,,1335,,,1,0,,,,,,
2015,1,26,1,B6,62,N563JB,PBI,LGA,1045,1334.0,169.0,13.0,1347.0,164.0,,,1035,,,1329,,,1,0,,,,,,
2015,1,26,1,AA,1120,N3GGAA,DFW,LGA,1050,1048.0,-2.0,11.0,1059.0,191.0,,,1389,,,1501,,,1,0,,,,,,
2015,1,26,1,DL,2403,N919AT,MIA,LGA,1100,1226.0,86.0,12.0,1238.0,179.0,,,1096,,,1359,,,1,0,,,,,,
2015,1,26,1,DL,1698,N966AT,FLL,LGA,1105,1121.0,16.0,23.0,1144.0,174.0,,,1076,,,1359,,,1,0,,,,,,
2015,1,26,1,MQ,3599,N855MQ,SDF,LGA,1110,1238.0,88.0,13.0,1251.0,137.0,,,659,,,1327,,,1,0,,,,,,
2015,1,26,1,DL,2593,N931DN,MSP,TUS,1113,1122.0,9.0,13.0,1135.0,209.0,,,1298,2013.0,5.0,1342,2018.0,,1,0,,,,,,
2015,1,26,1,OO,6191,N978SW,DEN,BFL,1114,1116.0,2.0,9.0,1125.0,157.0,,,845,1403.0,4.0,1251,1407.0,,1,0,,,,,,
2015,1,26,1,B6,1716,N643JB,TPA,LGA,1126,1201.0,35.0,8.0,1209.0,153.0,,,1010,,,1359,,,1,0,,,,,,
2015,1,26,1,AA,1445,N3DBAA,MIA,LGA,1135,1146.0,11.0,16.0,1202.0,174.0,,,1096,,,1429,,,1,0,,,,,,
2015,1,26,1,AA,1138,N3HTAA,DFW,LGA,1136,1136.0,0.0,10.0,1146.0,189.0,,,1389,,,1545,,,1,0,,,,,,
2015,1,26,1,MQ,3364,N838MQ,RDU,LGA,1145,1259.0,74.0,16.0,1315.0,95.0,,,431,,,1320,,,1,0,,,,,,
2015,1,26,1,DL,345,N969AT,TPA,LGA,1150,1221.0,31.0,18.0,1239.0,159.0,,,1010,,,1429,,,1,0,,,,,,
2015,1,26,1,DL,2600,N964DL,PBI,LGA,1159,1200.0,1.0,14.0,1214.0,170.0,,,1035,,,1449,,,1,0,,,,,,
2015,1,26,1,DL,1903,N338NB,MSY,LGA,1200,1157.0,-3.0,8.0,1205.0,166.0,,,1183,,,1546,,,1,0,,,,,,
2015,1,26,1,B6,362,N775JB,PBI,LGA,1205,1242.0,37.0,9.0,1251.0,163.0,,,1035,,,1448,,,1,0,,,,,,
2015,1,26,1,AA,374,N3BBAA,ORD,LGA,1225,1220.0,-5.0,12.0,1232.0,119.0,,,733,,,1524,,,1,0,,,,,,
2015,1,26,1,AA,2395,N3EYAA,MIA,LGA,1231,1400.0,89.0,13.0,1413.0,178.0,,,1096,,,1529,,,1,0,,,,,,
2015,1,26,1,DL,2453,N969DL,MCO,LGA,1257,1249.0,-8.0,14.0,1303.0,153.0,,,950,,,1530,,,1,0,,,,,,
2015,1,26,1,US,2149,N958UW,BOS,LGA,1300,1307.0,7.0,28.0,1335.0,86.0,,,184,,,1426,,,1,0,,,,,,
2015,1,26,1,US,2066,N127UW,CLT,LGA,1305,1303.0,-2.0,14.0,1317.0,104.0,,,544,,,1449,,,1,0,,,,,,
2015,1,26,1,AA,368,N3ELAA,ORD,LGA,1320,1316.0,-4.0,8.0,1324.0,123.0,,,733,,,1623,,,1,0,,,,,,
2015,1,26,1,WN,1099,N552WN,SAT,LAS,1330,1432.0,62.0,11.0,1443.0,180.0,,,1069,1622.0,7.0,1430,1629.0,,1,0,,,,,,
2015,1,26,1,DL,995,N364NB,FLL,LGA,1330,1354.0,24.0,30.0,1424.0,178.0,,,1076,,,1628,,,1,0,,,,,,
2015,1,26,1,AA,252,N3EFAA,DFW,DCA,1335,1335.0,0.0,16.0,1351.0,161.0,,,1192,2143.0,43.0,1716,2226.0,,1,0,,,,,,
2015,1,26,1,EV,5460,N135EV,ATL,BMI,1536,1551.0,15.0,15.0,1606.0,101.0,,,533,1851.0,7.0,1617,1858.0,,1,0,,,,,,
2015,1,26,1,MQ,2922,N906MQ,DFW,CMI,1725,1724.0,-1.0,31.0,1755.0,113.0,,,693,939.0,6.0,1918,945.0,,1,0,,,,,,
2015,1,26,1,OO,2584,N863AS,LAX,EUG,1945,1937.0,-8.0,21.0,1958.0,130.0,,,748,,,2155,,,1,0,,,,,,
2015,1,26,1,OO,6250,N982SW,DEN,PSP,2156,2201.0,5.0,12.0,2213.0,145.0,,,776,,,2321,,,1,0,,,,,,
2015,1,26,1,OO,6514,N702BR,DEN,CPR,2158,2229.0,31.0,16.0,2245.0,66.0,,,230,120.0,3.0,2304,123.0,,1,0,,,,,,
2015,1,26,1,US,697,N905AW,LIH,PHX,2300,2252.0,-8.0,12.0,2304.0,355.0,,,2979,,,755,,,1,0,,,,,,
2015,1,27,2,EV,4371,N15555,HSV,IAH,600,556.0,-4.0,20.0,616.0,132.0,,,595,1146.0,10.0,812,1156.0,,1,0,,,,,,
2015,1,27,2,AS,55,N514AS,ANC,SCC,800,1104.0,184.0,13.0,1117.0,103.0,,,627,,,943,,,1,0,,,,,,
2015,1,27,2,F9,403,N920FR,DEN,LAX,810,800.0,-10.0,9.0,809.0,144.0,,,862,1115.0,11.0,934,1126.0,,1,0,,,,,,
2015,1,27,2,DL,323,N635DL,ATL,SJU,820,820.0,0.0,16.0,836.0,206.0,,,1547,1514.0,5.0,1246,1519.0,,1,0,,,,,,
2015,1,27,2,UA,773,N831UA,PIT,DEN,843,840.0,-3.0,24.0,904.0,219.0,,,1290,1218.0,6.0,1022,1224.0,,1,0,,,,,,
2015,1,27,2,WN,266,N372SW,MSY,DCA,850,843.0,-7.0,6.0,849.0,140.0,,,969,1325.0,5.0,1210,1330.0,,1,0,,,,,,
2015,1,27,2,WN,1356,N443WN,TPA,IND,1100,1109.0,9.0,11.0,1120.0,140.0,,,837,1746.0,4.0,1320,1750.0,,1,0,,,,,,
2015,1,27,2,HA,33,N384HA,LAX,OGG,1115,1051.0,-24.0,9.0,1100.0,345.0,,,2486,,,1500,,,1,0,,,,,,
2015,1,27,2,UA,751,N423UA,DEN,DSM,1236,1238.0,2.0,12.0,1250.0,98.0,,,589,1658.0,5.0,1514,1703.0,,1,0,,,,,,
2015,1,27,2,DL,1196,N750AT,OGG,LAX,1348,1339.0,-9.0,12.0,1351.0,322.0,,,2486,15.0,12.0,2110,27.0,,1,0,,,,,,
2015,1,27,2,AS,64,N767AS,JNU,PSG,1355,2253.0,538.0,13.0,2306.0,49.0,,,123,,,1444,,,1,0,,,,,,
2015,1,27,2,OO,5320,N954SW,DEN,MAF,1410,1400.0,-10.0,13.0,1413.0,100.0,,,563,1801.0,2.0,1650,1803.0,,1,0,,,,,,
2015,1,27,2,OO,5465,N702BR,DEN,JMS,1738,2023.0,165.0,11.0,2034.0,113.0,,,573,,,2031,,,1,0,,,,,,
2015,1,27,2,WN,61,N927WN,MCO,DAL,1855,1851.0,-4.0,10.0,1901.0,180.0,,,973,2108.0,3.0,2055,2111.0,,1,0,,,,,,
2015,1,27,2,OO,4853,N603QX,SLC,SUN,2057,2052.0,-5.0,19.0,2111.0,58.0,,,222,,,2155,,,1,0,,,,,,
2015,1,27,2,EV,5218,N916EV,ATL,PHF,2101,2055.0,-6.0,21.0,2116.0,94.0,,,508,101.0,5.0,2235,106.0,,1,0,,,,,,
2015,1,27,2,B6,767,N258JB,MCO,PSE,2323,2315.0,-8.0,17.0,2332.0,171.0,,,1179,407.0,4.0,314,411.0,,1,0,,,,,,
2015,1,28,3,OO,6285,N976SW,MFR,DEN,540,536.0,-4.0,18.0,554.0,160.0,,,964,1042.0,6.0,920,1048.0,,1,0,,,,,,
2015,1,28,3,WN,957,N726SW,SEA,DEN,555,553.0,-2.0,14.0,607.0,155.0,,,1024,1111.0,8.0,930,1119.0,,1,0,,,,,,
2015,1,28,3,WN,4391,N229WN,SFO,DEN,600,554.0,-6.0,8.0,602.0,150.0,,,967,1113.0,9.0,930,1122.0,,1,0,,,,,,
2015,1,28,3,WN,158,N7737E,PDX,DEN,600,555.0,-5.0,8.0,603.0,145.0,,,991,1053.0,5.0,925,1058.0,,1,0,,,,,,
2015,1,28,3,OO,5522,N959SW,PSC,DEN,600,551.0,-9.0,12.0,603.0,140.0,,,852,1043.0,6.0,920,1049.0,,1,0,,,,,,
2015,1,28,3,WN,436,N432WN,GEG,DEN,605,602.0,-3.0,7.0,609.0,140.0,,,836,1107.0,4.0,925,1111.0,,1,0,,,,,,
2015,1,28,3,OO,6382,N927SW,SFO,BOI,653,717.0,24.0,17.0,734.0,105.0,,,522,1311.0,4.0,938,1315.0,,1,0,,,,,,
2015,1,28,3,EV,2563,N901EV,DFW,CRP,730,719.0,-11.0,11.0,730.0,76.0,,,354,1131.0,3.0,846,1134.0,,1,0,,,,,,
2015,1,28,3,OO,6358,N937SW,IDA,DEN,739,739.0,0.0,14.0,753.0,101.0,,,458,1051.0,5.0,920,1056.0,,1,0,,,,,,
2015,1,28,3,AS,30,N588AS,PDX,BOS,750,749.0,-1.0,14.0,803.0,315.0,,,2537,1823.0,11.0,1605,1834.0,,1,0,,,,,,
2015,1,28,3,OO,6228,N919SW,DEN,BOI,755,754.0,-1.0,13.0,807.0,136.0,,,649,1238.0,4.0,1011,1242.0,,1,0,,,,,,
2015,1,28,3,DL,110,N826DN,ATL,LAX,811,816.0,5.0,20.0,836.0,307.0,,,1947,1129.0,8.0,1018,1137.0,,1,0,,,,,,
2015,1,28,3,WN,763,N8312C,AUS,DEN,855,851.0,-4.0,11.0,902.0,135.0,,,775,1050.0,6.0,1010,1056.0,,1,0,,,,,,
2015,1,28,3,UA,638,N821UA,ORD,EWR,905,907.0,2.0,12.0,919.0,125.0,,,719,1408.0,10.0,1210,1418.0,,1,0,,,,,,
2015,1,28,3,OO,4706,N442SW,MSP,ISN,1115,1109.0,-6.0,15.0,1124.0,120.0,,,546,1444.0,5.0,1315,1449.0,,1,0,,,,,,
2015,1,28,3,OO,4851,N613QX,SLC,SUN,1116,1107.0,-9.0,16.0,1123.0,69.0,,,222,,,1225,,,1,0,,,,,,
2015,1,28,3,EV,4469,N21144,ISN,IAH,1411,1408.0,-3.0,13.0,1421.0,217.0,,,1330,1741.0,15.0,1748,1756.0,,1,0,,,,,,
2015,1,28,3,AS,50,N763AS,ANC,SCC,1453,1444.0,-9.0,8.0,1452.0,103.0,,,627,1829.0,3.0,1636,1832.0,,1,0,,,,,,
2015,1,28,3,US,719,N549UW,PHL,SFO,1800,1809.0,9.0,30.0,1839.0,387.0,,,2521,127.0,7.0,2127,134.0,,1,0,,,,,,
2015,1,28,3,WN,4573,N8321D,OAK,ONT,1815,1818.0,3.0,13.0,1831.0,70.0,,,362,2043.0,6.0,1925,2049.0,,1,0,,,,,,
2015,1,28,3,OO,4853,N616QX,SLC,SUN,2057,2053.0,-4.0,15.0,2108.0,58.0,,,222,,,2155,,,1,0,,,,,,
2015,1,28,3,EV,2552,N902EV,DFW,BPT,2120,2114.0,-6.0,18.0,2132.0,66.0,,,270,,,2226,,,1,0,,,,,,
2015,1,29,4,WN,490,N778SW,SEA,SJC,600,558.0,-2.0,12.0,610.0,130.0,,,697,1023.0,4.0,810,1027.0,,1,0,,,,,,
2015,1,29,4,AS,200,N713AS,SEA,SJC,600,554.0,-6.0,24.0,618.0,129.0,,,697,1107.0,4.0,809,1111.0,,1,0,,,,,,
2015,1,29,4,AS,406,N588AS,PDX,SJC,600,549.0,-11.0,14.0,603.0,100.0,,,569,1109.0,4.0,740,1113.0,,1,0,,,,,,
2015,1,29,4,EV,4334,N15912,EWR,CMH,607,600.0,-7.0,21.0,621.0,116.0,,,463,905.0,7.0,803,912.0,,1,0,,,,,,
2015,1,29,4,WN,2685,N650SW,LAS,SJC,620,613.0,-7.0,17.0,630.0,90.0,,,386,,,750,,,1,0,,,,,,
2015,1,29,4,WN,474,N728SW,SAN,SJC,620,616.0,-4.0,18.0,634.0,90.0,,,417,1018.0,3.0,750,1021.0,,1,0,,,,,,
2015,1,29,4,OO,4832,N613QX,LAX,SJC,625,618.0,-7.0,15.0,633.0,78.0,,,308,1034.0,4.0,743,1038.0,,1,0,,,,,,
2015,1,29,4,WN,3058,N481WN,SNA,SJC,645,639.0,-6.0,21.0,700.0,90.0,,,342,1056.0,4.0,815,1100.0,,1,0,,,,,,
2015,1,29,4,AS,709,N614AS,SLC,SJC,645,629.0,-16.0,35.0,704.0,123.0,,,584,1041.0,4.0,748,1045.0,,1,0,,,,,,
2015,1,29,4,WN,486,N934WN,DEN,SJC,700,653.0,-7.0,7.0,700.0,165.0,,,948,1032.0,4.0,845,1036.0,,1,0,,,,,,
2015,1,29,4,OO,4738,N549CA,SEA,SJC,700,654.0,-6.0,13.0,707.0,125.0,,,697,1052.0,4.0,905,1056.0,,1,0,,,,,,
2015,1,29,4,WN,212,N7739A,LAX,SJC,705,703.0,-2.0,19.0,722.0,70.0,,,308,,,815,,,1,0,,,,,,
2015,1,29,4,OO,2596,N464SW,TUS,LAX,731,724.0,-7.0,20.0,744.0,99.0,,,451,1541.0,6.0,810,1547.0,,1,0,,,,,,
2015,1,29,4,US,797,N549UW,PHL,LAX,735,727.0,-8.0,17.0,744.0,371.0,,,2402,1152.0,7.0,1046,1159.0,,1,0,,,,,,
2015,1,29,4,OO,6197,N959SW,DEN,PDX,755,746.0,-9.0,23.0,809.0,191.0,,,991,1117.0,4.0,1006,1121.0,,1,0,,,,,,
2015,1,29,4,AA,2243,N3GLAA,LGA,MIA,759,749.0,-10.0,45.0,834.0,201.0,,,1096,1211.0,14.0,1120,1225.0,,1,0,,,,,,
2015,1,29,4,UA,1181,N75851,LAX,IAD,810,809.0,-1.0,16.0,825.0,283.0,,,2288,2131.0,5.0,1553,2136.0,,1,0,,,,,,
2015,1,29,4,DL,760,N6707A,ATL,SMF,940,937.0,-3.0,21.0,958.0,321.0,,,2092,1330.0,4.0,1201,1334.0,,1,0,,,,,,
2015,1,29,4,AA,2250,N3JKAA,DFW,PBI,1335,1333.0,-2.0,12.0,1345.0,152.0,,,1102,1855.0,5.0,1707,1900.0,,1,0,,,,,,
2015,1,29,4,AA,1505,N424AA,PSP,DFW,1354,1413.0,19.0,11.0,1424.0,166.0,,,1126,2329.0,4.0,1840,2333.0,,1,0,,,,,,
2015,1,29,4,DL,1942,N983DL,EWR,ATL,1535,1532.0,-3.0,15.0,1547.0,160.0,,,746,1852.0,5.0,1815,1857.0,,1,0,,,,,,
2015,1,29,4,MQ,3311,N616MQ,DFW,DRO,1535,1530.0,-5.0,16.0,1546.0,127.0,,,674,1852.0,4.0,1642,1856.0,,1,0,,,,,,
2015,1,29,4,OO,2697,N906SW,MRY,PHX,1605,1600.0,-5.0,15.0,1615.0,109.0,,,598,2026.0,8.0,1854,2034.0,,1,0,,,,,,
2015,1,29,4,AA,2469,N3CUAA,DFW,LAX,1730,1733.0,3.0,12.0,1745.0,203.0,,,1235,2026.0,4.0,1853,2030.0,,1,0,,,,,,
2015,1,29,4,EV,5360,N391CA,DTW,SAT,1940,1940.0,0.0,17.0,1957.0,215.0,,,1214,12.0,4.0,2215,16.0,,1,0,,,,,,
2015,1,29,4,US,484,N768US,PHX,STL,1950,1946.0,-4.0,22.0,2008.0,173.0,,,1262,345.0,5.0,2343,350.0,,1,0,,,,,,
2015,1,29,4,EV,5096,N738EV,LGA,OMA,1955,1946.0,-9.0,26.0,2012.0,206.0,,,1148,2316.0,4.0,2221,2320.0,,1,0,,,,,,
2015,1,30,5,OO,6382,N507CA,SFO,BOI,653,652.0,-1.0,20.0,712.0,105.0,,,522,1356.0,4.0,938,1400.0,,1,0,,,,,,
2015,1,30,5,UA,278,N442UA,SFO,SEA,700,654.0,-6.0,32.0,726.0,131.0,,,679,1208.0,6.0,911,1214.0,,1,0,,,,,,
2015,1,30,5,OO,6228,N962SW,DEN,BOI,755,751.0,-4.0,26.0,817.0,136.0,,,649,1254.0,5.0,1011,1259.0,,1,0,,,,,,
2015,1,30,5,OO,6539,N743SK,COS,ORD,855,849.0,-6.0,21.0,910.0,154.0,,,911,1530.0,15.0,1229,1545.0,,1,0,,,,,,
2015,1,30,5,OO,6484,N679SA,RNO,SFO,939,955.0,16.0,17.0,1012.0,76.0,,,192,1326.0,4.0,1055,1330.0,,1,0,,,,,,
2015,1,30,5,AS,851,N558AS,SEA,HNL,940,940.0,0.0,13.0,953.0,388.0,,,2677,1554.0,10.0,1408,1604.0,,1,0,,,,,,
2015,1,30,5,MQ,3196,N941MQ,DFW,SAF,945,942.0,-3.0,16.0,958.0,106.0,,,551,,,1031,,,1,0,,,,,,
2015,1,30,5,OO,4495,N812SK,SLC,BOI,952,947.0,-5.0,18.0,1005.0,77.0,,,290,1318.0,5.0,1109,1323.0,,1,0,,,,,,
2015,1,30,5,OO,5441,N579SW,SBP,SFO,1002,1034.0,32.0,20.0,1054.0,76.0,,,190,1325.0,3.0,1118,1328.0,,1,0,,,,,,
2015,1,30,5,OO,4522,N936SW,SLC,FCA,1003,957.0,-6.0,15.0,1012.0,122.0,,,531,1446.0,3.0,1205,1449.0,,1,0,,,,,,
2015,1,30,5,VX,953,N525VA,SAN,SFO,1005,1035.0,30.0,13.0,1048.0,95.0,,,447,1353.0,6.0,1140,1359.0,,1,0,,,,,,
2015,1,30,5,OO,6286,N582SW,SBA,SFO,1022,1042.0,20.0,9.0,1051.0,90.0,,,262,1330.0,3.0,1152,1333.0,,1,0,,,,,,
2015,1,30,5,EV,4921,N844AS,DTW,ERI,1025,1033.0,8.0,9.0,1042.0,62.0,,,164,1448.0,3.0,1127,1451.0,,1,0,,,,,,
2015,1,30,5,AA,19,N799AA,JFK,LAX,1100,1105.0,5.0,46.0,1151.0,389.0,,,2475,1634.0,8.0,1429,1642.0,,1,0,,,,,,
2015,1,30,5,EV,6171,N21129,DEN,GUC,1106,1057.0,-9.0,20.0,1117.0,61.0,,,152,,,1207,,,1,0,,,,,,
2015,1,30,5,OO,7426,N459SW,MSP,INL,1120,1116.0,-4.0,16.0,1132.0,81.0,,,255,1506.0,3.0,1241,1509.0,,1,0,,,,,,
2015,1,30,5,WN,478,N7714B,SJC,BUR,1345,1356.0,11.0,9.0,1405.0,60.0,,,296,1616.0,2.0,1445,1618.0,,1,0,,,,,,
2015,1,30,5,OO,4741,N632SK,PHX,SEA,1440,1620.0,100.0,26.0,1646.0,189.0,,,1107,2004.0,8.0,1649,2012.0,,1,0,,,,,,
2015,1,30,5,DL,42,N394DA,SJU,JFK,1501,1637.0,96.0,14.0,1651.0,249.0,,,1598,2208.0,11.0,1810,2219.0,,1,0,,,,,,
2015,1,30,5,OO,3481,N218AG,SBA,SEA,1505,1811.0,186.0,9.0,1820.0,155.0,,,908,,,1740,,,1,0,,,,,,
2015,1,30,5,DL,2537,N963DL,ATL,EWR,1512,1507.0,-5.0,33.0,1540.0,135.0,,,746,2002.0,9.0,1727,2011.0,,1,0,,,,,,
2015,1,30,5,OO,4735,N679CA,LAS,SEA,1520,1851.0,211.0,16.0,1907.0,167.0,,,867,,,1807,,,1,0,,,,,,
2015,1,30,5,UA,1156,N28457,MCO,IAD,1540,1609.0,29.0,12.0,1621.0,128.0,,,758,2018.0,11.0,1748,2029.0,,1,0,,,,,,
2015,1,30,5,AA,2283,N5CFAA,JFK,EGE,1730,1728.0,-2.0,34.0,1802.0,292.0,,,1746,,,2022,,,1,0,,,,,,
2015,1,30,5,OO,4804,N822SK,PHX,SEA,1906,2036.0,90.0,23.0,2059.0,182.0,,,1107,,,2108,,,1,0,,,,,,
2015,1,30,5,MQ,3303,N667MQ,DFW,GJT,2000,1955.0,-5.0,14.0,2009.0,140.0,,,773,3.0,3.0,2120,6.0,,1,0,,,,,,
2015,1,30,5,DL,906,N390DA,ATL,LGA,2145,19.0,154.0,12.0,31.0,127.0,,,762,701.0,6.0,2352,707.0,,1,0,,,,,,
2015,1,30,5,AS,898,N538AS,HNL,BLI,2355,2358.0,3.0,18.0,16.0,350.0,,,2715,1145.0,4.0,745,1149.0,,1,0,,,,,,
2015,1,31,6,AS,108,N556AS,ANC,SEA,45,57.0,12.0,12.0,109.0,204.0,,,1448,1132.0,6.0,509,1138.0,,1,0,,,,,,
